
In [3]: s.strip_dirs().sort_stats("time").print_stats()                                                                                                                                                     
Wed Dec 26 21:55:21 2018    Profile.prof

         181559334 function calls (177492916 primitive calls) in 5626.720 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       89 1804.680   20.277 1804.680   20.277 {built-in method scipy.signal.sigtools._medfilt2d}
      268 1037.329    3.871 1037.329    3.871 {built-in method scipy.ndimage._nd_image.geometric_transform}
     1072    0.002    0.000    0.003    0.000 weakref.py:334(__new__)
     1016    0.002    0.000    0.002    0.000 py3k.py:94(is_pathlib_path)
      589    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap>:176(cb)
     1072    0.002    0.000    0.002    0.000 defmatrix.py:186(__getitem__)
      268    0.002    0.000    0.030    0.000 arraypad.py:948(_validate_lengths)
      446    0.002    0.000   15.531    0.035 utils.py:224(convert_to_float)
     5898    0.002    0.000    0.002    0.000 {method 'toordinal' of 'datetime.date' objects}
     1876    0.002    0.000    0.007    0.000 metadata.py:57(pop)
      268    0.002    0.000    1.688    0.006 transformations.py:265(hpc_to_hpc)
      268    0.002    0.000    7.992    0.030 compressed.py:1416(compressed_data)
     1072    0.002    0.000    1.413    0.001 baseframe.py:945(realize_frame)
      536    0.002    0.000    0.007    0.000 column.py:1283(__new__)
      111    0.002    0.000    0.009    0.000 inspect.py:1082(getfullargspec)
      933    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:62(_path_split)
      804    0.002    0.000    0.018    0.000 fromnumeric.py:2227(amax)
     2144    0.002    0.000    0.004    0.000 baseframe.py:759(representation)
     4824    0.002    0.000    0.002    0.000 core.py:501(precision)
      948    0.002    0.000    0.015    0.000 <frozen importlib._bootstrap>:403(cached)
     1123    0.002    0.000    0.009    0.000 {method 'all' of 'numpy.ndarray' objects}
      598    0.002    0.000    0.018    0.000 <frozen importlib._bootstrap>:147(__enter__)
     3300    0.002    0.000    0.002    0.000 {built-in method _imp.acquire_lock}
      803    0.002    0.000    4.845    0.006 _methods.py:26(_amax)
      268    0.002    0.000    0.096    0.000 representation.py:1340(represent_as)
     1608    0.002    0.000    0.010    0.000 misc.py:939(__bool__)
      536    0.002    0.000    0.017    0.000 fromnumeric.py:2337(amin)
      536    0.002    0.000    0.042    0.000 core.py:822(_apply_equivalencies)
     1608    0.002    0.000    0.007    0.000 core.py:590(jd1)
      804    0.002    0.000    0.036    0.000 column.py:2343(_convert_format)
      179    0.002    0.000  129.904    0.726 grey.py:130(erosion)
      862    0.002    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:1203(_path_importer_cache)
      179    0.002    0.000  265.703    1.484 grey.py:305(closing)
     1072    0.002    0.000    0.022    0.000 core.py:524(__repr__)
      465    0.002    0.000    0.002    0.000 {built-in method _imp._fix_co_filename}
   190/80    0.002    0.000    0.025    0.000 sre_parse.py:417(_parse_sub)
     2144    0.002    0.000    0.036    0.000 generic.py:515(to_string)
      465    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:471(_validate_timestamp_pyc)
     2602    0.002    0.000    0.002    0.000 generic.py:7(_check)
      539    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:369(__init__)
       65    0.002    0.000    0.061    0.001 <frozen importlib._bootstrap_external>:1404(_fill_cache)
      268    0.002    0.000    0.029    0.000 table.py:477(_theap)
      536    0.002    0.000    0.003    0.000 records.py:432(__array_finalize__)
      559    0.002    0.000    0.008    0.000 numeric.py:156(ones)
      536    0.002    0.000    0.016    0.000 _weakrefset.py:81(add)
      268    0.002    0.000    0.040    0.000 table.py:738(match_header)
     1072    0.002    0.000    0.002    0.000 mapbase.py:348(dtype)
     5231    0.001    0.000    0.001    0.000 {method 'keys' of 'dict' objects}
      728    0.001    0.000    0.012    0.000 base.py:483(_prewriteto)
      356    0.001    0.000    0.003    0.000 linalg.py:141(_commonType)
     1432    0.001    0.000    0.133    0.000 header.py:1891(_add_commentary)
      996    0.001    0.000    0.003    0.000 common.py:1835(_get_dtype_type)
      728    0.001    0.000    0.005    0.000 base.py:508(_update_checksum)
      268    0.001    0.000    0.037    0.000 wcs.py:2161(wcs_world2pix)
     1072    0.001    0.000    0.001    0.000 {built-in method math.ceil}
      804    0.001    0.000    0.001    0.000 {built-in method _weakref._remove_dead_weakref}
     1837    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:859(__exit__)
      804    0.001    0.000    0.001    0.000 core.py:1103(cache)
      179    0.001    0.000    0.006    0.000 selem.py:6(square)
     4824    0.001    0.000    0.001    0.000 core.py:517(in_subfmt)
     1837    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:855(__enter__)
      268    0.001    0.000    0.001    0.000 column.py:758(array)
      142    0.001    0.000    0.001    0.000 {built-in method _abc._abc_init}
     3300    0.001    0.000    0.001    0.000 {built-in method _imp.release_lock}
     2156    0.001    0.000    0.004    0.000 sre_parse.py:254(get)
      268    0.001    0.000    0.033    0.000 column.py:221(from_recformat)
       35    0.001    0.000    0.002    0.000 textwrap.py:233(_wrap_chunks)
     4824    0.001    0.000    0.001    0.000 core.py:532(out_subfmt)
      538    0.001    0.000    0.164    0.000 <frozen importlib._bootstrap_external>:1272(find_spec)
     1180    0.001    0.000    0.001    0.000 {built-in method _thread.allocate_lock}
      536    0.001    0.000    0.002    0.000 _weakrefset.py:38(_remove)
     1942    0.001    0.000    0.001    0.000 dto.py:15(filename)
     1108    0.001    0.000    0.003    0.000 base.py:61(is_dtype)
        3    0.001    0.000   27.277    9.092 utils.py:28(get_images)
      466    0.001    0.000    0.010    0.000 <frozen importlib._bootstrap_external>:951(path_stats)
      356    0.001    0.000    0.016    0.000 mapbase.py:476(wavelength)
      268    0.001    0.000    0.082    0.000 column.py:1433(<listcomp>)
      268    0.001    0.000    0.002    0.000 wcs.py:1233(<listcomp>)
      990    0.001    0.000    0.001    0.000 {method 'tolist' of 'numpy.ndarray' objects}
  154/152    0.001    0.000    0.011    0.000 series.py:166(__init__)
     1608    0.001    0.000    0.001    0.000 arraypad.py:159(<genexpr>)
     2680    0.001    0.000    0.001    0.000 {method 'get_pv' of 'astropy.wcs.Wcsprm' objects}
      536    0.001    0.000    0.008    0.000 column.py:172(__hash__)
      466    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:35(_new_module)
       37    0.001    0.000    1.191    0.032 __init__.py:1(<module>)
     1072    0.001    0.000    0.003    0.000 mapbase.py:439(detector)
       35    0.001    0.000    0.001    0.000 {method 'split' of 're.Pattern' objects}
      415    0.001    0.000    0.009    0.000 {method 'any' of 'numpy.ndarray' objects}
      598    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap>:151(__exit__)
      115    0.001    0.000    0.030    0.000 decorator.py:190(create)
      466    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:401(_check_name_wrapper)
      536    0.001    0.000    0.002    0.000 shape_base.py:11(atleast_1d)
      536    0.001    0.000    0.001    0.000 {method 'sort' of 'numpy.ndarray' objects}
       97    0.001    0.000    0.007    0.000 traitlets.py:722(__new__)
     1050    0.001    0.000    0.001    0.000 chains.py:19(__init__)
      140    0.001    0.000    0.006    0.000 cast.py:971(maybe_cast_to_datetime)
      335    0.001    0.000    0.004    0.000 generic.py:4378(__setattr__)
     1608    0.001    0.000    0.003    0.000 core.py:597(jd2)
        1    0.001    0.001    0.001    0.001 transports.py:233(_FlowControlMixin)
       90    0.001    0.000    2.680    0.030 chains.py:250(actual_process)
      268    0.001    0.000    0.010    0.000 dtype.py:393(img_as_float)
      179    0.001    0.000    0.001    0.000 getlimits.py:376(__new__)
      286    0.001    0.000    0.002    0.000 numerictypes.py:950(find_common_type)
     1072    0.001    0.000    0.001    0.000 nddata.py:285(uncertainty)
     6432    0.001    0.000    0.001    0.000 copy.py:111(_copy_immutable)
      762    0.001    0.000    0.001    0.000 {method 'ravel' of 'numpy.ndarray' objects}
      179    0.001    0.000  129.900    0.726 morphology.py:1103(grey_erosion)
        3    0.001    0.000    0.045    0.015 client.py:213(_generate_download_urls)
      356    0.001    0.000    0.001    0.000 _methods.py:48(_count_reduce_items)
      691    0.001    0.000    0.017    0.000 <frozen importlib._bootstrap_external>:93(_path_isfile)
      356    0.001    0.000    0.001    0.000 stretch.py:326(__init__)
      268    0.001    0.000    0.011    0.000 {method 'prod' of 'numpy.ndarray' objects}
      448    0.001    0.000    0.002    0.000 header.py:1662(_keyword_from_index)
       42    0.001    0.000    0.003    0.000 internals.py:3363(_rebuild_blknos_and_blklocs)
     2912    0.001    0.000    0.001    0.000 util.py:824(_free_space_check)
      536    0.001    0.000    0.019    0.000 core.py:1996(__repr__)
     2270    0.001    0.000    0.001    0.000 {method 'splitlines' of 'str' objects}
      984    0.001    0.000    0.001    0.000 _ni_support.py:38(_extend_mode_to_code)
     4570    0.001    0.000    0.001    0.000 parse.py:98(_noop)
       89    0.001    0.000   16.455    0.185 measurements.py:206(find_objects)
     3503    0.001    0.000    0.001    0.000 {method 'end' of 're.Match' objects}
      268    0.001    0.000    0.001    0.000 {method 'swapaxes' of 'numpy.ndarray' objects}
     5360    0.001    0.000    0.001    0.000 {method 'values' of 'collections.OrderedDict' objects}
     2144    0.001    0.000    0.003    0.000 baseframe.py:1061(<genexpr>)
     1744    0.001    0.000    0.001    0.000 util.py:391(fileobj_name)
      497    0.001    0.000    0.001    0.000 sre_parse.py:111(__init__)
     3372    0.001    0.000    0.001    0.000 {built-in method builtins.callable}
     1608    0.001    0.000    0.001    0.000 arraypad.py:130(<genexpr>)
      356    0.001    0.000    0.002    0.000 linalg.py:108(_makearray)
     1556    0.001    0.000    0.001    0.000 {method 'start' of 're.Match' objects}
       80    0.001    0.000    0.045    0.001 sre_compile.py:759(compile)
      268    0.001    0.000    0.003    0.000 column.py:1541(names)
      536    0.001    0.000    0.001    0.000 _internal.py:363(_view_is_safe)
   652/18    0.001    0.000    1.396    0.078 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
      892    0.001    0.000    0.001    0.000 utils.py:695(isnumber)
      728    0.001    0.000    0.002    0.000 util.py:419(fileobj_closed)
      378    0.001    0.000    0.001    0.000 traitlets.py:419(__init__)
      268    0.001    0.000    0.003    0.000 compressed.py:108(__init__)
     1444    0.001    0.000    0.001    0.000 contextlib.py:352(__init__)
      110    0.001    0.000    0.030    0.000 decorator.py:218(decorate)
      799    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:36(_relax_case)
     1074    0.001    0.000    0.098    0.000 header.py:1532(add_comment)
      356    0.001    0.000    0.001    0.000 cm.py:141(get_cmap)
      268    0.001    0.000    3.301    0.012 mapbase.py:381(min)
      358    0.001    0.000    0.001    0.000 grey.py:14(_shift_selem)
     1316    0.001    0.000    0.002    0.000 inspect.py:504(_is_wrapper)
       97    0.001    0.000    0.002    0.000 traitlets.py:742(setup_class)
      360    0.001    0.000    0.002    0.000 parse.py:460(urlunsplit)
       29    0.001    0.000    0.001    0.000 {built-in method builtins.print}
      268    0.001    0.000    0.001    0.000 {method '__setstate__' of 'numpy.dtype' objects}
     1700    0.001    0.000    0.001    0.000 {method 'indices' of 'slice' objects}
      268    0.001    0.000    0.001    0.000 {method 'squeeze' of 'numpy.ndarray' objects}
      268    0.001    0.000    0.002    0.000 wcs.py:1267(<listcomp>)
      482    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:311(__enter__)
     1252    0.001    0.000    0.001    0.000 _ni_support.py:86(_check_axis)
      268    0.001    0.000    0.002    0.000 column.py:1543(<listcomp>)
      179    0.001    0.000    0.001    0.000 grey.py:52(_invert_selem)
      145    0.001    0.000    0.004    0.000 internals.py:3148(get_block_type)
      538    0.001    0.000    0.001    0.000 {built-in method _imp.is_frozen}
   163/53    0.001    0.000    1.065    0.020 {built-in method builtins.__import__}
      146    0.001    0.000    0.002    0.000 base.py:2033(__contains__)
     1313    0.001    0.000    0.001    0.000 {built-in method builtins.min}
      268    0.001    0.000    0.001    0.000 _weakrefset.py:26(__exit__)
     1608    0.001    0.000    0.001    0.000 baseframe.py:1213(is_frame_attr_default)
     2856    0.001    0.000    0.001    0.000 colors.py:90(_sanitize_extrema)
       24    0.001    0.000    0.001    0.000 function_base.py:4065(delete)
      268    0.001    0.000    0.014    0.000 wcs.py:2165(<lambda>)
      115    0.001    0.000    0.001    0.000 decorator.py:139(update)
      268    0.001    0.000    0.009    0.000 header.py:134(<listcomp>)
      268    0.001    0.000    0.001    0.000 column.py:139(__init__)
      785    0.001    0.000    0.013    0.000 _methods.py:42(_any)
      356    0.001    0.000    0.002    0.000 sdo.py:52(observatory)
      276    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap>:194(_lock_unlock_module)
      598    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:143(__init__)
       80    0.001    0.000    0.004    0.000 sre_compile.py:536(_compile_info)
      739    0.001    0.000    0.001    0.000 {built-in method builtins.max}
      432    0.001    0.000    0.001    0.000 types.py:164(__get__)
       65    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1319(__init__)
     2230    0.001    0.000    0.001    0.000 _geometric.py:757(<genexpr>)
     1608    0.001    0.000    0.001    0.000 core.py:400(format)
      480    0.001    0.000    0.001    0.000 utils.py:13(nth_repl)
      112    0.001    0.000    0.003    0.000 cast.py:867(maybe_infer_to_datetimelike)
      193    0.001    0.000    0.001    0.000 {method 'clear' of 'dict' objects}
      536    0.001    0.000    0.001    0.000 function_base.py:241(iterable)
      536    0.001    0.000    0.016    0.000 stride_tricks.py:138(broadcast_to)
      536    0.001    0.000    0.013    0.000 column.py:227(recformat)
      246    0.001    0.000    0.003    0.000 common.py:1688(is_extension_array_dtype)
     1608    0.001    0.000    0.001    0.000 arraypad.py:945(<genexpr>)
      572    0.001    0.000    0.001    0.000 numerictypes.py:927(_can_coerce_all)
      268    0.001    0.000    0.005    0.000 shape_base.py:236(hstack)
       21    0.001    0.000    0.001    0.000 {pandas._libs.ops.scalar_compare}
     1876    0.001    0.000    0.001    0.000 representation.py:1587(distance)
     1072    0.001    0.000    0.001    0.000 nddata.py:255(mask)
        1    0.001    0.001    0.040    0.040 ansi.py:1(<module>)
      196    0.001    0.000    0.002    0.000 internals.py:116(__init__)
        1    0.001    0.001    0.001    0.001 {built-in method posix.unlink}
      268    0.001    0.000    0.003    0.000 column.py:1553(_recformats)
     1928    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:321(<genexpr>)
     1340    0.001    0.000    0.001    0.000 representation.py:738(without_differentials)
      466    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:884(__init__)
      106    0.001    0.000    0.001    0.000 traitlets.py:1627(__init__)
       23    0.001    0.000    1.402    0.061 logger.py:523(emit)
     2443    0.001    0.000    0.001    0.000 inspect.py:2822(parameters)
      356    0.001    0.000    0.001    0.000 stretch.py:358(__init__)
     1316    0.001    0.000    0.001    0.000 {built-in method sys.getrecursionlimit}
       36    0.001    0.000    0.013    0.000 internals.py:4208(set)
      536    0.001    0.000    0.009    0.000 defmatrix.py:220(__rmul__)
       80    0.001    0.000    0.027    0.000 sre_parse.py:919(parse)
      105    0.001    0.000    0.007    0.000 series.py:4019(_sanitize_array)
      268    0.001    0.000    0.001    0.000 map_factory.py:124(_validate_meta)
      268    0.001    0.000    0.006    0.000 defmatrix.py:608(max)
       12    0.001    0.000    0.005    0.000 internals.py:4880(form_blocks)
       65    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1433(<setcomp>)
      804    0.001    0.000    0.001    0.000 util.py:213(expand_list_generator)
        2    0.001    0.000    0.001    0.001 style.py:41(__new__)
      376    0.001    0.000    0.001    0.000 {method 'extend' of 'list' objects}
     1285    0.001    0.000    0.001    0.000 {method 'issubset' of 'set' objects}
      360    0.001    0.000    0.004    0.000 parse.py:449(urlunparse)
       23    0.001    0.000    0.001    0.000 __init__.py:244(__init__)
      356    0.001    0.000    0.007    0.000 _warnings.py:10(warn)
      268    0.001    0.000    0.014    0.000 quantity.py:1580(round)
        1    0.001    0.001    0.001    0.001 entities.py:1(<module>)
     1136    0.001    0.000    0.001    0.000 sre_parse.py:249(match)
      120    0.001    0.000    0.001    0.000 chains.py:245(__init__)
      268    0.001    0.000    0.011    0.000 lapack.py:520(get_lapack_funcs)
  241/205    0.001    0.000    0.006    0.000 generic.py:4362(__getattr__)
     1023    0.001    0.000    0.001    0.000 sre_parse.py:160(__len__)
      268    0.001    0.000    0.002    0.000 iris.py:48(is_datasource_for)
     2144    0.001    0.000    0.001    0.000 representation.py:1580(lat)
      538    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:792(find_spec)
      268    0.001    0.000    0.005    0.000 defmatrix.py:36(asmatrix)
      182    0.001    0.000    0.002    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
      196    0.001    0.000    0.005    0.000 internals.py:3191(make_block)
      356    0.001    0.000    0.001    0.000 linalg.py:103(get_linalg_error_extobj)
       62    0.001    0.000    0.001    0.000 common.py:1965(pandas_dtype)
       12    0.001    0.000    0.006    0.000 internals.py:4170(delete)
      471    0.001    0.000    0.048    0.000 re.py:232(compile)
       72    0.001    0.000    0.001    0.000 {method 'isatty' of '_io.TextIOWrapper' objects}
      180    0.001    0.000    0.001    0.000 chains.py:61(__init__)
      192    0.001    0.000    0.001    0.000 sre_compile.py:249(_compile_charset)
       55    0.001    0.000    9.388    0.171 socket.py:575(readinto)
      268    0.001    0.000    0.001    0.000 wcs.py:1224(<listcomp>)
     1011    0.001    0.000    0.001    0.000 {built-in method builtins.repr}
      268    0.001    0.000    0.002    0.000 util.py:192(expand_list)
       53    0.001    0.000    0.003    0.000 internals.py:3500(apply)
      268    0.001    0.000    0.001    0.000 _weakrefset.py:20(__enter__)
      268    0.001    0.000    0.003    0.000 shape_base.py:283(<listcomp>)
     1608    0.001    0.000    0.001    0.000 stride_tricks.py:120(<genexpr>)
      176    0.001    0.000    0.001    0.000 {method 'search' of 're.Pattern' objects}
      358    0.001    0.000    0.001    0.000 filters.py:988(<listcomp>)
      536    0.001    0.000    0.103    0.000 quantity_helper.py:288(helper_twoarg_comparison)
     2949    0.001    0.000    0.001    0.000 {method 'weekday' of 'datetime.date' objects}
     1444    0.001    0.000    0.001    0.000 contextlib.py:358(__exit__)
      534    0.001    0.000    0.001    0.000 linalg.py:126(_realType)
      482    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:307(__init__)
      613    0.001    0.000    0.001    0.000 sre_parse.py:286(tell)
      154    0.001    0.000    0.002    0.000 internals.py:4639(__init__)
      356    0.001    0.000    0.001    0.000 source_type.py:17(from_helioviewer_project)
       36    0.001    0.000    0.006    0.000 argparse.py:495(_format_action)
       24    0.001    0.000    0.067    0.003 {method 'read' of '_io.BufferedReader' objects}
      268    0.001    0.000    0.001    0.000 column.py:1557(_dims)
      268    0.001    0.000    0.001    0.000 quantity.py:1154(__iter__)
      268    0.001    0.000    0.001    0.000 _weakrefset.py:16(__init__)
      268    0.001    0.000    0.002    0.000 fromnumeric.py:552(transpose)
      812    0.001    0.000    0.001    0.000 sre_parse.py:172(append)
      536    0.001    0.000    0.001    0.000 stride_tricks.py:25(_maybe_view_as_subclass)
       81    0.001    0.000    0.001    0.000 token.py:35(__getattr__)
       81    0.001    0.000    0.002    0.000 common.py:301(_asarray_tuplesafe)
      358    0.001    0.000    0.036    0.000 header.py:1514(add_history)
      220    0.001    0.000    0.001    0.000 internals.py:237(mgr_locs)
        9    0.001    0.000    0.001    0.000 {method 'sendall' of '_socket.socket' objects}
      536    0.001    0.000    0.001    0.000 table.py:162(<genexpr>)
      985    0.001    0.000    0.001    0.000 {method 'index' of 'list' objects}
       18    0.001    0.000    0.010    0.001 internals.py:4323(insert)
       21    0.001    0.000    0.008    0.000 ops.py:1178(wrapper)
       14    0.001    0.000    0.006    0.000 {pandas._libs.lib.clean_index_list}
      268    0.001    0.000    0.001    0.000 hinode.py:136(is_datasource_for)
      347    0.001    0.000    0.001    0.000 enum.py:619(value)
     1072    0.001    0.000    0.001    0.000 time.py:215(is_time)
      712    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
      268    0.000    0.000    0.001    0.000 util.py:210(<listcomp>)
      516    0.000    0.000    0.002    0.000 common.py:513(is_categorical_dtype)
      268    0.000    0.000    0.010    0.000 _methods.py:38(_prod)
       49    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_dtype}
      142    0.000    0.000    0.006    0.000 abc.py:125(__new__)
       54    0.000    0.000    0.002    0.000 internals.py:4137(iget)
       89    0.000    0.000    0.003    0.000 fromnumeric.py:404(repeat)
      223    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:873(_find_spec_legacy)
      172    0.000    0.000    0.000    0.000 generic.py:124(__init__)
      156    0.000    0.000    0.001    0.000 internals.py:3307(shape)
       48    0.000    0.000    0.001    0.000 argparse.py:159(__init__)
        3    0.000    0.000    0.000    0.000 {built-in method posix.open}
      712    0.000    0.000    0.001    0.000 linalg.py:113(isComplexType)
       18    0.000    0.000    0.032    0.002 frame.py:334(__init__)
      482    0.000    0.000    0.001    0.000 common.py:369(is_datetime64tz_dtype)
       65    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1445(path_hook_for_FileFinder)
       48    0.000    0.000    0.001    0.000 functools.py:37(update_wrapper)
        1    0.000    0.000    0.001    0.001 fits.py:27(_generate_unit_names)
       80    0.000    0.000    0.001    0.000 enum.py:827(__and__)
       89    0.000    0.000    0.000    0.000 {method 'repeat' of 'numpy.ndarray' objects}
      154    0.000    0.000    0.001    0.000 series.py:365(_set_axis)
       37    0.000    0.000    0.003    0.000 argparse.py:1322(add_argument)
      159    0.000    0.000    0.001    0.000 os.py:673(__getitem__)
       84    0.000    0.000    0.001    0.000 base.py:473(_simple_new)
        9    0.000    0.000    0.001    0.000 socket.py:221(makefile)
       33    0.000    0.000    0.002    0.000 argparse.py:1241(__init__)
       72    0.000    0.000    0.001    0.000 message.py:462(get)
        9    0.000    0.000    0.000    0.000 {function socket.close at 0x1127e1d08}
       69    0.000    0.000    0.001    0.000 console.py:133(isatty)
        1    0.000    0.000    0.000    0.000 {built-in method posix.fsync}
      132    0.000    0.000    0.001    0.000 traitlets.py:651(tag)
      268    0.000    0.000    0.000    0.000 getlimits.py:532(max)
      307    0.000    0.000    0.001    0.000 series.py:401(name)
      105    0.000    0.000    0.005    0.000 series.py:4036(_try_cast)
      168    0.000    0.000    0.001    0.000 sre_parse.py:343(_escape)
      109    0.000    0.000    0.000    0.000 sre_parse.py:408(_uniq)
       35    0.000    0.000    0.001    0.000 argparse.py:603(_expand_help)
       23    0.000    0.000    1.399    0.061 console.py:324(color_print)
      268    0.000    0.000    0.000    0.000 core.py:6187(isMaskedArray)
      356    0.000    0.000    0.000    0.000 linalg.py:200(_assertRankAtLeast2)
      104    0.000    0.000    0.000    0.000 {built-in method pandas._libs.lib.infer_datetimelike_array}
       20    0.000    0.000    0.000    0.000 filters.py:376(__init__)
      388    0.000    0.000    0.000    0.000 {built-in method pandas._libs.lib.is_scalar}
       13    0.000    0.000    0.002    0.000 argparse.py:391(_format_actions_usage)
      268    0.000    0.000    0.001    0.000 soho.py:221(is_datasource_for)
        1    0.000    0.000    0.000    0.000 latex_symbols.py:1300(<dictcomp>)
       24    0.000    0.000    0.004    0.000 generic.py:5252(fillna)
       33    0.000    0.000    0.001    0.000 numeric.py:630(require)
       24    0.000    0.000    0.003    0.000 internals.py:3265(__init__)
       97    0.000    0.000    0.003    0.000 traitlets.py:737(__init__)
      131    0.000    0.000    0.001    0.000 base.py:2067(__getitem__)
       12    0.000    0.000    0.001    0.000 index_tricks.py:247(__getitem__)
      178    0.000    0.000    0.001    0.000 linalg.py:226(_assertNoEmpty2d)
       72    0.000    0.000    0.000    0.000 argparse.py:616(_iter_indented_subactions)
      268    0.000    0.000    0.001    0.000 defmatrix.py:929(getT)
      356    0.000    0.000    0.001    0.000 source_type.py:35(source_stretch)
       10    0.000    0.000    0.000    0.000 {pandas._libs.lib.to_object_array_tuples}
     1072    0.000    0.000    0.000    0.000 nddata_base.py:20(__init__)
       33    0.000    0.000    0.000    0.000 sre_compile.py:413(<listcomp>)
        9    0.000    0.000    9.281    1.031 client.py:256(_read_status)
     1444    0.000    0.000    0.000    0.000 contextlib.py:355(__enter__)
       18    0.000    0.000    0.003    0.000 feedparser.py:218(_parsegen)
      259    0.000    0.000    0.010    0.000 base.py:4914(_ensure_index)
      538    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:719(find_spec)
      268    0.000    0.000    0.000    0.000 _internal.py:331(_getfield_is_safe)
      536    0.000    0.000    0.000    0.000 arraypad.py:981(<listcomp>)
       89    0.000    0.000   49.012    0.551 _label.py:4(label)
      518    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
       81    0.000    0.000    0.002    0.000 internals.py:2298(__init__)
      268    0.000    0.000    0.000    0.000 util.py:708(_convert_array)
      268    0.000    0.000    0.001    0.000 sdo.py:59(is_datasource_for)
      268    0.000    0.000    0.001    0.000 table.py:547(<lambda>)
      268    0.000    0.000    0.001    0.000 column.py:1545(formats)
      268    0.000    0.000    0.001    0.000 hinode.py:76(is_datasource_for)
        3    0.000    0.000    0.263    0.088 __init__.py:11(<module>)
      320    0.000    0.000    0.002    0.000 common.py:227(is_datetimetz)
       89    0.000    0.000    0.024    0.000 magic.py:186(magic_deco)
       89    0.000    0.000    0.001    0.000 fromnumeric.py:1236(squeeze)
        9    0.000    0.000    0.001    0.000 feedparser.py:471(_parse_headers)
        9    0.000    0.000    0.005    0.001 client.py:193(parse_headers)
      135    0.000    0.000    0.001    0.000 dtypes.py:707(is_dtype)
       27    0.000    0.000    0.002    0.000 frame.py:3324(_sanitize_column)
    91/74    0.000    0.000    0.000    0.000 sre_compile.py:461(_get_literal_prefix)
       83    0.000    0.000    0.001    0.000 sre_parse.py:224(__init__)
       57    0.000    0.000    0.011    0.000 frame.py:2664(__getitem__)
       54    0.000    0.000    0.006    0.000 generic.py:2484(_get_item_cache)
        3    0.000    0.000    0.001    0.000 client.py:182(<listcomp>)
      268    0.000    0.000    0.000    0.000 wcs.py:1215(<listcomp>)
      156    0.000    0.000    0.000    0.000 token.py:16(split)
       21    0.000    0.000    0.043    0.002 client.py:532(_get_chunk_left)
       80    0.000    0.000    0.016    0.000 sre_compile.py:598(_code)
      204    0.000    0.000    0.001    0.000 sre_compile.py:423(_simple)
        1    0.000    0.000    0.170    0.170 interactiveshell.py:2(<module>)
      760    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
      536    0.000    0.000    0.000    0.000 arraypad.py:982(<listcomp>)
      564    0.000    0.000    0.000    0.000 base.py:641(__len__)
       80    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
      374    0.000    0.000    0.000    0.000 argparse.py:1293(register)
       96    0.000    0.000    0.002    0.000 traitlets.py:757(setup_class)
      270    0.000    0.000    0.001    0.000 chains.py:139(__init__)
      268    0.000    0.000    0.001    0.000 column.py:1555(<listcomp>)
      280    0.000    0.000    0.001    0.000 common.py:89(is_object_dtype)
      431    0.000    0.000    0.000    0.000 traitlets.py:383(class_init)
        8    0.000    0.000    0.014    0.002 utils.py:1(<module>)
      256    0.000    0.000    0.001    0.000 internals.py:4718(dtype)
        1    0.000    0.000    0.001    0.001 interactiveshell.py:331(InteractiveShell)
      268    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
      100    0.000    0.000    0.000    0.000 formatters.py:256(_hue_to_rgb)
      268    0.000    0.000    0.001    0.000 column.py:1547(<listcomp>)
      270    0.000    0.000    0.001    0.000 chains.py:165(__init__)
      152    0.000    0.000    0.003    0.000 common.py:1629(is_extension_type)
       19    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
